Order,Email,Created at,Order Date,Subtotal,Discount Amount,Lineitem name,CATEGORY,Lineitem price,open_rate,click_rate
#1887,60307081028,2019-12-16 07:46:03 +1100,12/16/2019,18.5,0,Beeswax Wood Polish with Raw Linseed Oil,Beeswax Wood Polish with Raw Linseed Oil,18.5,54.82%,44.35%
#1886,23765049648,2019-12-16 06:21:13 +1100,12/16/2019,31.8,0,Honey Butter Balm With Macadamia Oil For Very Dry Skin,Honey Butter Balm With Macadamia Oil For Very Dry Skin,15.9,64.16%,24.37%
#1885,6365524052,2019-12-16 03:13:19 +1100,12/16/2019,126,,Gift wrapping,Gift wrapping,5,58.31%,15.30%
#1885,6365524052,2019-12-16 03:13:19 +1100,12/16/2019,,,Mini Chai Tea Gift Box with Australian Raw Honey - Original Masala Chai / Sweet'n'Sticky Chai,Mini Chai Tea Gift Box with Australian Raw Honey,31,39.78%,21.67%
#1885,6365524052,2019-12-16 03:13:19 +1100,12/16/2019,,0,Chai Loose Leaf Tea 6 Pack Selection,Chai Loose Leaf Tea 6 Pack Selection,45,58.06%,17.72%
#1884,51817297939,2019-12-16 03:09:08 +1100,12/16/2019,143.3,,Mini Chai Tea Gift Box with Australian Raw Honey - Chilli Chai / Dark Chocolate Chai,Mini Chai Tea Gift Box with Australian Raw Honey,30,42.51%,8.49%
#1884,51817297939,2019-12-16 03:09:08 +1100,12/16/2019,,,Warm Chilli Chai,Warm Chilli Chai,8.5,54.52%,46.76%
#1884,51817297939,2019-12-16 03:09:08 +1100,12/16/2019,,,Australian Honey and Chai Tea Gift Box with Handmade Leather Polish - Black Tea / Stainless Steel Mesh Tea Ball,Australian Honey and Chai Tea Gift Box with Handmade Leather Polish,45,69.42%,5.31%
#1884,51817297939,2019-12-16 03:09:08 +1100,12/16/2019,,0,Beeswax Wrap Making Deluxe DIY Kit - Resin Free Mix,Beeswax Wrap Making Deluxe DIY Kit,29.9,69.24%,51.17%
#1883,16566295074,2019-12-16 00:13:55 +1100,12/16/2019,16.9,0,Beeswax Wrap Making D.I.Y.  Starter Pack,Beeswax Wrap Making D.I.Y.  Starter Pack,16.9,72.36%,15.62%
#1882,91931174604,2019-12-15 23:07:14 +1100,12/15/2019,18.5,0,Beeswax Wood Polish with Raw Linseed Oil,Beeswax Wood Polish with Raw Linseed Oil,18.5,56.62%,27.70%
#1881,95895077009,2019-12-15 22:54:41 +1100,12/15/2019,48.4,,Beeswax Wrap Making Deluxe DIY Kit - Resin Free Mix,Beeswax Wrap Making Deluxe DIY Kit,29.9,48.99%,48.11%
#1881,95895077009,2019-12-15 22:54:41 +1100,12/15/2019,,0,Beeswax Wood Polish with Raw Linseed Oil,Beeswax Wood Polish with Raw Linseed Oil,18.5,75.43%,36.00%
#1880,59260919195,2019-12-15 22:47:17 +1100,12/15/2019,25.4,,Sweet'n'Sticky Honey Chai Loose-Leaf Tea,Sweet'n'Sticky Honey Chai Loose-Leaf Tea,9.5,23.59%,0.90%
#1880,59260919195,2019-12-15 22:47:17 +1100,12/15/2019,,0,Honey Butter Balm With Macadamia Oil For Very Dry Skin,Honey Butter Balm With Macadamia Oil For Very Dry Skin,15.9,87.98%,84.09%
#1879,45213536058,2019-12-15 22:31:23 +1100,12/15/2019,47.7,0,Honey Butter Balm With Macadamia Oil For Very Dry Skin,Honey Butter Balm With Macadamia Oil For Very Dry Skin,15.9,67.35%,45.39%
#1878,29981135586,2019-12-15 22:04:18 +1100,12/15/2019,25.4,,Creamy White Chocolate Chai,Creamy White Chocolate Chai,8.5,0.37%,0.24%
#1878,29981135586,2019-12-15 22:04:18 +1100,12/15/2019,,0,Beeswax Wrap Making D.I.Y.  Starter Pack,Beeswax Wrap Making D.I.Y.  Starter Pack,16.9,46.83%,20.30%
#1877,6268703689,2019-12-15 21:43:24 +1100,12/15/2019,16.9,0,Beeswax Wrap Making D.I.Y.  Starter Pack,Beeswax Wrap Making D.I.Y.  Starter Pack,16.9,50.80%,44.01%
#1876,6268703689,2019-12-15 21:39:56 +1100,12/15/2019,50.7,0,Beeswax Wrap Making D.I.Y.  Starter Pack,Beeswax Wrap Making D.I.Y.  Starter Pack,16.9,84.96%,71.68%
#1875,73126795303,2019-12-15 20:23:30 +1100,12/15/2019,89.7,0,Beeswax Wrap Making Deluxe DIY Kit - Resin Free Mix,Beeswax Wrap Making Deluxe DIY Kit,29.9,78.34%,6.96%
#1874,3946485260,2019-12-15 20:00:20 +1100,12/15/2019,93.6,,Honey Butter Balm With Macadamia Oil For Very Dry Skin,Honey Butter Balm With Macadamia Oil For Very Dry Skin,15.9,87.66%,33.10%
#1874,3946485260,2019-12-15 20:00:20 +1100,12/15/2019,,0,Handmade Hair bows with bee and hive print,Handmade Hair bows with bee and hive print,10,38.31%,0.07%
#1873,16728486858,2019-12-15 19:50:19 +1100,12/15/2019,94.4,,Mini Chai Tea Gift Box with Australian Raw Honey - White Chocolate Chai / Dark Chocolate Chai,Mini Chai Tea Gift Box with Australian Raw Honey,30,51.68%,17.30%
#1873,16728486858,2019-12-15 19:50:19 +1100,12/15/2019,,,Honey Butter Balm With Macadamia Oil For Very Dry Skin,Honey Butter Balm With Macadamia Oil For Very Dry Skin,15.9,71.72%,17.41%
#1873,16728486858,2019-12-15 19:50:19 +1100,12/15/2019,,0,Beeswax Wood Polish with Raw Linseed Oil,Beeswax Wood Polish with Raw Linseed Oil,18.5,82.43%,57.57%
#1872,70873664890,2019-12-15 19:13:42 +1100,12/15/2019,29.9,0,Beeswax Wrap Making Deluxe DIY Kit - Resin Free Mix,Beeswax Wrap Making Deluxe DIY Kit,29.9,27.76%,13.45%
#1871,24394755653,2019-12-15 18:42:31 +1100,12/15/2019,71.6,,Raw Australian Beeswax Mini Blocks -100g Pack,Raw Australian Beeswax Mini Blocks -100g Pack,9.9,25.26%,21.87%
#1871,24394755653,2019-12-15 18:42:31 +1100,12/15/2019,,,Beeswax Wrap Making Deluxe DIY Kit - Resin Free Mix,Beeswax Wrap Making Deluxe DIY Kit,29.9,94.61%,23.48%
#1871,24394755653,2019-12-15 18:42:31 +1100,12/15/2019,,0,Honey Butter Balm With Macadamia Oil For Very Dry Skin,Honey Butter Balm With Macadamia Oil For Very Dry Skin,15.9,48.32%,21.76%
#1870,94331998811,2019-12-15 18:28:34 +1100,12/15/2019,55,,Beeswax Wood Polish with Raw Linseed Oil,Beeswax Wood Polish with Raw Linseed Oil,18.5,22.96%,20.05%
#1870,94331998811,2019-12-15 18:28:34 +1100,12/15/2019,,,Creamy White Chocolate Chai,Creamy White Chocolate Chai,8.5,10.32%,7.20%
#1870,94331998811,2019-12-15 18:28:34 +1100,12/15/2019,,0,Beeswax Leather Polish/Conditioner with Raw Cocoa Butter,Beeswax Leather Polish/Conditioner with Raw Cocoa Butter,19.5,59.22%,51.08%
#1869,95155900217,2019-12-15 17:33:53 +1100,12/15/2019,50,0,Australian Honey and Chai Tea Gift Box with Handmade Soap And Dry Skin Balm - Australian Black Tea / Stainless Steel Mesh Tea Ball,Australian Honey and Chai Tea Gift Box with Handmade Soap And Dry Skin Balm,50,41.98%,33.59%
#1868,45858265561,2019-12-15 17:11:28 +1100,12/15/2019,51.8,,Rich Dark Chocolate Chai Loose-Leaf Tea,Rich Dark Chocolate Chai Loose-Leaf Tea,8.5,15.01%,8.58%
#1868,45858265561,2019-12-15 17:11:28 +1100,12/15/2019,,,Sweet'n'Sticky Honey Chai Loose-Leaf Tea,Sweet'n'Sticky Honey Chai Loose-Leaf Tea,9.5,56.60%,3.80%
#1868,45858265561,2019-12-15 17:11:28 +1100,12/15/2019,,0,Beeswax Wrap Making D.I.Y.  Starter Pack,Beeswax Wrap Making D.I.Y.  Starter Pack,16.9,31.83%,2.80%
#1867,66944131800,2019-12-15 16:38:51 +1100,12/15/2019,50,,Gift wrapping,Gift wrapping,5,62.94%,16.29%
#1867,66944131800,2019-12-15 16:38:51 +1100,12/15/2019,,0,Chai Loose Leaf Tea 6 Pack Selection,Chai Loose Leaf Tea 6 Pack Selection,45,95.18%,82.55%
#1866,86154920097,2019-12-15 16:19:15 +1100,12/15/2019,38,,Beeswax Leather Polish/Conditioner with Raw Cocoa Butter,Beeswax Leather Polish/Conditioner with Raw Cocoa Butter,19.5,65.37%,54.18%
#1866,86154920097,2019-12-15 16:19:15 +1100,12/15/2019,,0,Beeswax Wood Polish with Raw Linseed Oil,Beeswax Wood Polish with Raw Linseed Oil,18.5,70.86%,44.64%
#1865,47803953978,2019-12-15 15:14:07 +1100,12/15/2019,33.9,,Sweet'n'Sticky Honey Chai Loose-Leaf Tea,Sweet'n'Sticky Honey Chai Loose-Leaf Tea,9.5,20.69%,11.39%
#1865,47803953978,2019-12-15 15:14:07 +1100,12/15/2019,,,Rich Dark Chocolate Chai Loose-Leaf Tea,Rich Dark Chocolate Chai Loose-Leaf Tea,8.5,84.69%,45.03%
#1865,47803953978,2019-12-15 15:14:07 +1100,12/15/2019,,0,Honey Butter Balm With Macadamia Oil For Very Dry Skin,Honey Butter Balm With Macadamia Oil For Very Dry Skin,15.9,53.14%,16.10%
#1864,82169420582,2019-12-15 14:03:41 +1100,12/15/2019,29.9,0,Beeswax Wrap Making Deluxe DIY Kit - Resin Free Mix,Beeswax Wrap Making Deluxe DIY Kit,29.9,20.52%,4.57%
#1863,89361175482,2019-12-15 11:36:01 +1100,12/15/2019,17,,Rich Dark Chocolate Chai Loose-Leaf Tea,Rich Dark Chocolate Chai Loose-Leaf Tea,8.5,67.81%,18.82%
#1863,89361175482,2019-12-15 11:36:01 +1100,12/15/2019,,0,Creamy White Chocolate Chai,Creamy White Chocolate Chai,8.5,42.85%,5.45%
#1862,58265374193,2019-12-15 10:24:53 +1100,12/15/2019,68,,Original Authentic Masala Chai,Original Authentic Masala Chai,8.5,13.12%,9.80%
#1862,58265374193,2019-12-15 10:24:53 +1100,12/15/2019,,,Creamy White Chocolate Chai,Creamy White Chocolate Chai,8.5,50.84%,40.09%
#1862,58265374193,2019-12-15 10:24:53 +1100,12/15/2019,,0,Rich Dark Chocolate Chai Loose-Leaf Tea,Rich Dark Chocolate Chai Loose-Leaf Tea,8.5,25.16%,20.16%
#1861,96854171189,2019-12-15 10:21:26 +1100,12/15/2019,20,0,Handmade Hair bows with bee and hive print,Handmade Hair bows with bee and hive print,10,77.27%,7.57%
#1860,15256544883,2019-12-15 10:13:34 +1100,12/15/2019,19.5,0,Beeswax Leather Polish/Conditioner with Raw Cocoa Butter,Beeswax Leather Polish/Conditioner with Raw Cocoa Butter,19.5,96.56%,22.45%
#1859,67500714729,2019-12-15 10:12:10 +1100,12/15/2019,19.5,0,Beeswax Leather Polish/Conditioner with Raw Cocoa Butter,Beeswax Leather Polish/Conditioner with Raw Cocoa Butter,19.5,67.09%,34.25%
#1858,53466401129,2019-12-15 09:49:21 +1100,12/15/2019,45,0,Chai Loose Leaf Tea 6 Pack Selection,Chai Loose Leaf Tea 6 Pack Selection,45,89.91%,40.75%
#1857,37197198021,2019-12-15 09:11:57 +1100,12/15/2019,29.9,0,Beeswax Wrap Making Deluxe DIY Kit - Resin Free Mix,Beeswax Wrap Making Deluxe DIY Kit,29.9,7.59%,2.00%
#1856,43635419332,2019-12-15 08:45:06 +1100,12/15/2019,40.5,,Organic Rooibos Chai,Organic Rooibos Chai,9.5,8.29%,7.95%
#1856,43635419332,2019-12-15 08:45:06 +1100,12/15/2019,,0,Mini Chai Tea Gift Box with Australian Raw Honey - Original Masala Chai / Sweet'n'Sticky Chai,Mini Chai Tea Gift Box with Australian Raw Honey,31,59.91%,9.09%
#1855,85716397212,2019-12-15 07:36:22 +1100,12/15/2019,38,,Beeswax Leather Polish/Conditioner with Raw Cocoa Butter,Beeswax Leather Polish/Conditioner with Raw Cocoa Butter,19.5,22.30%,5.61%
#1855,85716397212,2019-12-15 07:36:22 +1100,12/15/2019,,0,Beeswax Wood Polish with Raw Linseed Oil,Beeswax Wood Polish with Raw Linseed Oil,18.5,27.63%,15.51%
#1854,99205041148,2019-12-15 06:51:50 +1100,12/15/2019,29.9,0,Beeswax Wrap Making Deluxe DIY Kit - Resin Free Mix,Beeswax Wrap Making Deluxe DIY Kit,29.9,74.17%,14.63%
#1853,59984910027,2019-12-15 06:42:59 +1100,12/15/2019,32.8,,Beeswax Wrap Making D.I.Y.  Starter Pack,Beeswax Wrap Making D.I.Y.  Starter Pack,16.9,31.02%,11.96%
#1853,59984910027,2019-12-15 06:42:59 +1100,12/15/2019,,0,Honey Butter Balm With Macadamia Oil For Very Dry Skin,Honey Butter Balm With Macadamia Oil For Very Dry Skin,15.9,52.82%,42.59%
#1852,95662209809,2019-12-15 02:40:08 +1100,12/15/2019,30,0,Mini Chai Tea Gift Box with Australian Raw Honey - Dark Chocolate Chai / White Chocolate Chai,Mini Chai Tea Gift Box with Australian Raw Honey,30,70.05%,52.14%
#1851,48166884110,2019-12-14 23:44:24 +1100,12/14/2019,47.9,,Mini Chai Tea Gift Box with Australian Raw Honey - Organic Rooibos Chai / White Chocolate Chai,Mini Chai Tea Gift Box with Australian Raw Honey,31,91.31%,10.66%
#1851,48166884110,2019-12-14 23:44:24 +1100,12/14/2019,,0,Beeswax Wrap Making DIY - Starter Pack,Beeswax Wrap Making DIY,16.9,9.18%,4.25%
#1850,44103556632,2019-12-14 23:39:44 +1100,12/14/2019,70.4,,Honey Butter Balm With Macadamia Oil For Very Dry Skin,Honey Butter Balm With Macadamia Oil For Very Dry Skin,15.9,37.92%,37.16%
#1850,44103556632,2019-12-14 23:39:44 +1100,12/14/2019,,,Australian Grown Loose-Leaf Black Tea,Australian Grown Loose-Leaf Black Tea,8.5,2.15%,0.61%
#1850,44103556632,2019-12-14 23:39:44 +1100,12/14/2019,,0,Australian Honey and Chai Tea Gift Box with Handmade Beeswax Wood Polish - Organic Rooibos Chai / Stainless Steel Mesh Tea Ball,Australian Honey and Chai Tea Gift Box with Handmade Beeswax Wood Polish,46,16.42%,12.22%
#1849,98009603289,2019-12-14 23:04:10 +1100,12/14/2019,25,0,Beeswax Wrap D.I.Y. Pre-Mixed Blocks - 100g each - 2 blocks,Beeswax Wrap D.I.Y. Pre-Mixed Blocks,25,65.62%,18.59%
#1848,79361513754,2019-12-14 22:36:04 +1100,12/14/2019,31,0,Mini Chai Tea Gift Box with Australian Raw Honey - Sweet'n'Sticky Chai / Dark Chocolate Chai,Mini Chai Tea Gift Box with Australian Raw Honey,31,19.39%,3.51%
#1847,93113397117,2019-12-14 22:29:28 +1100,12/14/2019,31.8,0,Honey Butter Balm With Macadamia Oil For Very Dry Skin,Honey Butter Balm With Macadamia Oil For Very Dry Skin,15.9,71.98%,64.08%
#1846,57070020783,2019-12-14 20:12:57 +1100,12/14/2019,53.5,,Warm Chilli Chai,Warm Chilli Chai,8.5,82.62%,12.50%
#1846,57070020783,2019-12-14 20:12:57 +1100,12/14/2019,,,Original Authentic Masala Chai,Original Authentic Masala Chai,8.5,49.09%,40.54%
#1846,57070020783,2019-12-14 20:12:57 +1100,12/14/2019,,0,Beeswax Leather Polish/Conditioner with Raw Cocoa Butter,Beeswax Leather Polish/Conditioner with Raw Cocoa Butter,19.5,10.32%,8.94%
#1845,83200125720,2019-12-14 19:55:35 +1100,12/14/2019,18,,Sweet'n'Sticky Honey Chai Loose-Leaf Tea,Sweet'n'Sticky Honey Chai Loose-Leaf Tea,9.5,79.71%,75.15%
#1845,83200125720,2019-12-14 19:55:35 +1100,12/14/2019,,0,Creamy White Chocolate Chai,Creamy White Chocolate Chai,8.5,60.11%,47.07%
#1844,54953505073,2019-12-14 18:36:55 +1100,12/14/2019,16.9,0,Beeswax Wrap Making DIY - Starter Pack,Beeswax Wrap Making DIY,16.9,86.98%,80.50%
#1843,46228899036,2019-12-14 18:24:02 +1100,12/14/2019,59.8,0,Beeswax Wrap Making Deluxe DIY Kit - Resin Free Mix,Beeswax Wrap Making Deluxe DIY Kit,29.9,38.72%,36.77%
#1842,75179127006,2019-12-14 17:40:30 +1100,12/14/2019,53.5,,Original Authentic Masala Chai,Original Authentic Masala Chai,8.5,70.80%,39.43%
#1842,75179127006,2019-12-14 17:40:30 +1100,12/14/2019,,0,Australian Honey and Chai Tea Gift Box with Handmade Leather Polish - Masala Chai / Stainless Steel Mesh Tea Ball,Australian Honey and Chai Tea Gift Box with Handmade Leather Polish,45,92.69%,47.52%
#1841,82384087495,2019-12-14 17:00:54 +1100,12/14/2019,50.7,0,Beeswax Wrap Making DIY - Starter Pack,Beeswax Wrap Making DIY,16.9,40.58%,24.45%
#1840,63278831766,2019-12-14 15:38:56 +1100,12/14/2019,29.9,0,Beeswax Wrap Making Deluxe DIY Kit - Resin Free Mix,Beeswax Wrap Making Deluxe DIY Kit,29.9,28.89%,9.70%
#1839,16247585099,2019-12-14 15:03:48 +1100,12/14/2019,16.9,0,Beeswax Wrap Making DIY - Starter Pack,Beeswax Wrap Making DIY,16.9,34.96%,8.35%
#1838,37909715639,2019-12-14 14:45:39 +1100,12/14/2019,34.9,,Beeswax Wrap D.I.Y. Pre-Mixed Blocks - 100g each - 2 blocks,Beeswax Wrap D.I.Y. Pre-Mixed Blocks,25,48.62%,29.96%
#1838,37909715639,2019-12-14 14:45:39 +1100,12/14/2019,,0,Raw Australian Beeswax Mini Blocks -100g Pack,Raw Australian Beeswax Mini Blocks -100g Pack,9.9,60.42%,29.47%
#1837,88184110778,2019-12-14 14:25:07 +1100,12/14/2019,25,0,Beeswax Wrap D.I.Y. Pre-Mixed Blocks - 100g each - 2 blocks,Beeswax Wrap D.I.Y. Pre-Mixed Blocks,25,90.14%,64.44%
#1836,33317564357,2019-12-14 14:14:54 +1100,12/14/2019,51.9,,Gift wrapping,Gift wrapping,5,47.31%,39.56%
#1836,33317564357,2019-12-14 14:14:54 +1100,12/14/2019,,,Mini Chai Tea Gift Box with Australian Raw Honey - Dark Chocolate Chai / Original Masala Chai,Mini Chai Tea Gift Box with Australian Raw Honey,30,21.55%,7.84%
#1836,33317564357,2019-12-14 14:14:54 +1100,12/14/2019,,0,Beeswax Wrap Making DIY - Starter Pack,Beeswax Wrap Making DIY,16.9,60.47%,25.13%
#1835,81171970909,2019-12-14 14:11:34 +1100,12/14/2019,26.8,,Beeswax Wrap Making DIY - Starter Pack,Beeswax Wrap Making DIY,16.9,12.72%,1.28%
#1835,81171970909,2019-12-14 14:11:34 +1100,12/14/2019,,0,Raw Australian Beeswax Mini Blocks -100g Pack,Raw Australian Beeswax Mini Blocks -100g Pack,9.9,7.02%,6.90%
#1834,63244684790,2019-12-14 14:00:38 +1100,12/14/2019,29.9,0,Beeswax Wrap Making Deluxe DIY Kit - Resin Free Mix,Beeswax Wrap Making Deluxe DIY Kit,29.9,5.58%,1.84%
#1833,31095621147,2019-12-14 13:35:52 +1100,12/14/2019,35.4,,Beeswax Wrap Making DIY - Starter Pack,Beeswax Wrap Making DIY,16.9,18.97%,17.36%
#1833,31095621147,2019-12-14 13:35:52 +1100,12/14/2019,,0,Beeswax Wood Polish with Raw Linseed Oil,Beeswax Wood Polish with Raw Linseed Oil,18.5,41.50%,13.31%
#1832,19938130306,2019-12-14 13:32:44 +1100,12/14/2019,74.9,,Raw Australian Beeswax Mini Blocks -100g Pack,Raw Australian Beeswax Mini Blocks -100g Pack,9.9,12.44%,4.41%
#1832,19938130306,2019-12-14 13:32:44 +1100,12/14/2019,,,Creamy White Chocolate Chai,Creamy White Chocolate Chai,8.5,46.83%,39.80%
#1832,19938130306,2019-12-14 13:32:44 +1100,12/14/2019,,,Beeswax Leather Polish/Conditioner with Raw Cocoa Butter,Beeswax Leather Polish/Conditioner with Raw Cocoa Butter,19.5,17.92%,2.84%
#1832,19938130306,2019-12-14 13:32:44 +1100,12/14/2019,,0,Beeswax Wood Polish with Raw Linseed Oil,Beeswax Wood Polish with Raw Linseed Oil,18.5,9.39%,7.73%
#1831,63920843319,2019-12-14 13:13:41 +1100,12/14/2019,89.7,0,Beeswax Wrap Making Deluxe DIY Kit - Resin Free Mix,Beeswax Wrap Making Deluxe DIY Kit,29.9,61.81%,50.44%
#1830,74731517807,2019-12-14 13:04:02 +1100,12/14/2019,45,0,Chai Loose Leaf Tea 6 Pack Selection,Chai Loose Leaf Tea 6 Pack Selection,45,43.19%,12.03%
#1829,60888601664,2019-12-14 12:27:31 +1100,12/14/2019,16.9,0,Beeswax Wrap Making DIY - Starter Pack,Beeswax Wrap Making DIY,16.9,53.34%,48.51%
#1828,57748872162,2019-12-14 12:19:05 +1100,12/14/2019,29.9,0,Beeswax Wrap Making Deluxe DIY Kit - Resin Free Mix,Beeswax Wrap Making Deluxe DIY Kit,29.9,64.69%,46.09%
#1827,68299775890,2019-12-14 11:49:59 +1100,12/14/2019,29.9,0,Beeswax Wrap Making Deluxe DIY Kit - Resin Free Mix,Beeswax Wrap Making Deluxe DIY Kit,29.9,83.50%,0.74%
#1826,31678623067,2019-12-14 11:40:02 +1100,12/14/2019,59.8,0,Beeswax Wrap Making Deluxe DIY Kit - Resin Free Mix,Beeswax Wrap Making Deluxe DIY Kit,29.9,24.01%,19.35%
#1825,30806656012,2019-12-14 11:38:06 +1100,12/14/2019,29.9,0,Beeswax Wrap Making Deluxe DIY Kit - Resin Free Mix,Beeswax Wrap Making Deluxe DIY Kit,29.9,84.01%,12.61%
#1824,38592766665,2019-12-14 11:32:43 +1100,12/14/2019,36,0,Raw Australian Beeswax - Bulk 400g,Raw Australian Beeswax,36,18.98%,16.64%
#1823,70418875479,2019-12-14 11:30:05 +1100,12/14/2019,29.9,0,Beeswax Wrap Making Deluxe DIY Kit - Resin Free Mix,Beeswax Wrap Making Deluxe DIY Kit,29.9,81.22%,79.41%
#1822,37774488867,2019-12-14 11:29:02 +1100,12/14/2019,16.9,0,Beeswax Wrap Making DIY - Starter Pack,Beeswax Wrap Making DIY,16.9,91.55%,61.41%
#1821,47148215119,2019-12-14 11:20:28 +1100,12/14/2019,29.9,0,Beeswax Wrap Making Deluxe DIY Kit - Resin Free Mix,Beeswax Wrap Making Deluxe DIY Kit,29.9,37.77%,13.39%
#1820,28892935032,2019-12-14 11:04:04 +1100,12/14/2019,59.8,0,Beeswax Wrap Making Deluxe DIY Kit - Resin Free Mix,Beeswax Wrap Making Deluxe DIY Kit,29.9,75.71%,34.34%
#1819,55950235983,2019-12-14 11:01:33 +1100,12/14/2019,31.8,0,Honey Butter Balm With Macadamia Oil For Very Dry Skin,Honey Butter Balm With Macadamia Oil For Very Dry Skin,15.9,25.76%,5.44%
#1818,55950235983,2019-12-14 10:59:31 +1100,12/14/2019,29.9,0,Beeswax Wrap Making Deluxe DIY Kit - Resin Free Mix,Beeswax Wrap Making Deluxe DIY Kit,29.9,47.67%,24.37%
#1817,80730560571,2019-12-14 10:58:08 +1100,12/14/2019,32.8,,Beeswax Wrap Making DIY - Starter Pack,Beeswax Wrap Making DIY,16.9,61.22%,51.26%
#1817,80730560571,2019-12-14 10:58:08 +1100,12/14/2019,,0,Honey Butter Balm With Macadamia Oil For Very Dry Skin,Honey Butter Balm With Macadamia Oil For Very Dry Skin,15.9,73.39%,46.07%
#1816,18854145081,2019-12-14 10:52:36 +1100,12/14/2019,38,,Beeswax Leather Polish/Conditioner with Raw Cocoa Butter,Beeswax Leather Polish/Conditioner with Raw Cocoa Butter,19.5,37.30%,32.22%
#1816,18854145081,2019-12-14 10:52:36 +1100,12/14/2019,,0,Beeswax Wood Polish with Raw Linseed Oil,Beeswax Wood Polish with Raw Linseed Oil,18.5,60.38%,27.92%
#1815,64369420798,2019-12-14 10:33:22 +1100,12/14/2019,48.8,,Australian Grown Loose-Leaf Black Tea,Australian Grown Loose-Leaf Black Tea,8.5,81.26%,16.36%
#1815,64369420798,2019-12-14 10:33:22 +1100,12/14/2019,,,Warm Chilli Chai,Warm Chilli Chai,8.5,91.97%,87.15%
#1815,64369420798,2019-12-14 10:33:22 +1100,12/14/2019,,0,Honey Butter Balm With Macadamia Oil For Very Dry Skin,Honey Butter Balm With Macadamia Oil For Very Dry Skin,15.9,80.09%,78.95%
#1814,80121979707,2019-12-14 10:31:36 +1100,12/14/2019,63.7,,Beeswax Wrap Making Deluxe DIY Kit - Resin Free Mix,Beeswax Wrap Making Deluxe DIY Kit,29.9,47.75%,17.23%
#1814,80121979707,2019-12-14 10:31:36 +1100,12/14/2019,,0,Beeswax Wrap Making DIY - Starter Pack,Beeswax Wrap Making DIY,16.9,45.05%,30.60%
#1813,13138422104,2019-12-14 10:26:58 +1100,12/14/2019,66.2,,Honey Butter Balm With Macadamia Oil For Very Dry Skin,Honey Butter Balm With Macadamia Oil For Very Dry Skin,15.9,26.04%,24.06%
#1813,13138422104,2019-12-14 10:26:58 +1100,12/14/2019,,0,Beeswax Wood Polish with Raw Linseed Oil,Beeswax Wood Polish with Raw Linseed Oil,18.5,34.73%,10.64%
#1812,27284943420,2019-12-14 10:05:40 +1100,12/14/2019,54.9,,Beeswax Wrap Making Deluxe DIY Kit - Resin Free Mix,Beeswax Wrap Making Deluxe DIY Kit,29.9,69.41%,5.32%
#1812,27284943420,2019-12-14 10:05:40 +1100,12/14/2019,,0,Beeswax Wrap D.I.Y. Pre-Mixed Blocks - 100g each - 2 blocks,Beeswax Wrap D.I.Y. Pre-Mixed Blocks,25,18.68%,1.48%
#1811,11357312543,2019-12-14 09:54:29 +1100,12/14/2019,26.9,,Beeswax Wrap Making DIY - Starter Pack,Beeswax Wrap Making DIY,16.9,24.41%,16.27%
#1811,11357312543,2019-12-14 09:54:29 +1100,12/14/2019,,0,Handmade Hair bows with bee and hive print,Handmade Hair bows with bee and hive print,10,22.32%,10.90%
#1810,79799058606,2019-12-14 09:49:09 +1100,12/14/2019,19.5,0,Beeswax Leather Polish/Conditioner with Raw Cocoa Butter,Beeswax Leather Polish/Conditioner with Raw Cocoa Butter,19.5,19.41%,10.89%
#1809,51805032772,2019-12-14 09:42:35 +1100,12/14/2019,59.8,0,Beeswax Wrap Making Deluxe DIY Kit - Resin Free Mix,Beeswax Wrap Making Deluxe DIY Kit,29.9,54.42%,6.39%
#1808,55085854107,2019-12-14 09:33:11 +1100,12/14/2019,53.9,,Honey Butter Balm With Macadamia Oil For Very Dry Skin,Honey Butter Balm With Macadamia Oil For Very Dry Skin,15.9,32.01%,22.46%
#1808,55085854107,2019-12-14 09:33:11 +1100,12/14/2019,,,Beeswax Leather Polish/Conditioner with Raw Cocoa Butter,Beeswax Leather Polish/Conditioner with Raw Cocoa Butter,19.5,29.70%,23.58%
#1808,55085854107,2019-12-14 09:33:11 +1100,12/14/2019,,0,Beeswax Wood Polish with Raw Linseed Oil,Beeswax Wood Polish with Raw Linseed Oil,18.5,8.78%,5.89%
#1807,75336028799,2019-12-14 09:31:49 +1100,12/14/2019,117.2,,Honey Butter Balm With Macadamia Oil For Very Dry Skin,Honey Butter Balm With Macadamia Oil For Very Dry Skin,15.9,81.08%,12.89%
#1807,75336028799,2019-12-14 09:31:49 +1100,12/14/2019,,,Original Authentic Masala Chai,Original Authentic Masala Chai,8.5,46.97%,43.87%
#1807,75336028799,2019-12-14 09:31:49 +1100,12/14/2019,,,Beeswax Wrap Making DIY - Starter Pack,Beeswax Wrap Making DIY,16.9,24.93%,19.77%
